ID;KD_PROV;KD_KAB;KD_KEC;KD_DESA;NAMA;STATUS_ADM
3842;35;11;14;;KLABANG;KECA
3843;35;11;15;;CERMEE;KECA
3844;35;11;16;;PRAJEKAN;KECA
3845;35;11;18;;SUMBERWRINGIN;KECA
3846;35;11;19;;SEMPOL;KECA
3847;35;11;20;;BINAKAL;KECA
3848;35;11;21;;TAMAN KROCOK;KECA
3849;35;11;22;;BOTOLINGGO;KECA
3850;35;11;23;;"JAMBESARI DARUS
SHOLAH";KECA
3851;35;12;01;;JATIBANTENG;KECA
3852;35;12;03;;SUBOH;KECA
3853;35;12;04;;MLANDINGAN;KECA
3854;35;12;05;;KENDIT;KECA
3855;35;12;06;;PANARUKAN;KECA
3856;35;12;07;;SITUBONDO;KECA
3857;35;12;08;;PANJI;KECA
3858;35;12;09;;MANGARAN;KECA
3859;35;12;10;;KAPONGAN;KECA
3860;35;12;12;;JANGKAR;KECA
3861;35;12;13;;ASEMBAGUS;KECA
3862;35;12;15;;SUMBERMALANG;KECA
3863;35;12;16;;BANYUGLUGUR;KECA
3864;35;12;17;;BUNGATAN;KECA
3865;35;13;01;;SUKAPURA;KECA
3866;35;13;03;;KURIPAN;KECA
3867;35;13;04;;BANTARAN;KECA
3868;35;13;05;;LECES;KECA
3869;35;13;06;;BANYUANYAR;KECA
3870;35;13;07;;TIRIS;KECA
3871;35;13;08;;KRUCIL;KECA
3872;35;13;09;;GADING;KECA
3873;35;13;10;;PAKUNIRAN;KECA
3874;35;13;11;;KOTAANYAR;KECA
3875;35;13;12;;PAITON;KECA
3876;35;13;13;;BESUK;KECA
3877;35;13;14;;KRAKSAAN;KECA
3878;35;13;15;;KREJENGAN;KECA
3879;35;13;16;;PEJARAKAN;KECA
3880;35;13;17;;MARON;KECA
3881;35;13;18;;GENDING;KECA
3882;35;13;19;;DRINGU;KECA
3883;35;13;20;;TEGALSIWALAN;KECA
3884;35;13;21;;SUMBERASIH;KECA
3885;35;13;22;;WONOMERTO;KECA
3886;35;13;23;;TONGAS;KECA
3887;35;13;24;;LUMBANG;KECA
3888;35;14;02;;TUTUR;KECA
3889;35;14;03;;PUSPO;KECA
3890;35;14;05;;PASREPAN;KECA
3891;35;14;06;;KEJAYAN;KECA
3892;35;14;07;;WONOREJO;KECA
3893;35;14;10;;PRIGEN;KECA
3894;35;14;11;;PANDAAN;KECA
3895;35;14;14;;BANGIL;KECA
3896;35;14;17;;POHJENTREK;KECA
3897;35;14;18;;GONDANGWETAN;KECA
3898;35;14;19;;WINONGAN;KECA
3899;35;14;20;;GRATI;KECA
3900;35;14;21;;NGULING;KECA
3901;35;14;22;;LEKOK;KECA
3902;35;14;23;;REJOSO;KECA
3903;35;14;24;;TOSARI;KECA
3904;35;15;01;;TARIK;KECA
3905;35;15;02;;PRAMBON;KECA
3906;35;15;03;;KREMBUNG;KECA
3907;35;15;04;;PORONG;KECA
3908;35;15;05;;JABON;KECA
3909;35;15;06;;TANGGULANGIN;KECA
3910;35;15;07;;CANDI;KECA
3911;35;15;08;;SIDOARJO;KECA
3912;35;15;09;;TULANGAN;KECA
3913;35;15;10;;WONOAYU;KECA
3914;35;15;11;;KRIAN;KECA
3915;35;15;12;;BALONGBENDO;KECA
3916;35;15;15;;BUDURAN;KECA
3917;35;15;17;;SEDATI;KECA
3918;35;15;18;;WARU;KECA
3919;35;16;01;;JATIREJO;KECA
3920;35;16;04;;TRAWAS;KECA
3921;35;16;05;;NGORO;KECA
3922;35;16;06;;PUNGGING;KECA
3923;35;16;07;;KUTOREJO;KECA
3924;35;16;08;;MOJOSARI;KECA
3925;35;16;09;;DLANGGU;KECA
3926;35;16;10;;BANGSAL;KECA
3927;35;16;11;;PURI;KECA
3928;35;16;12;;TROWULAN;KECA
3929;35;16;14;;GEDEG;KECA
3930;35;16;15;;KEMLAGI;KECA
3931;35;16;17;;DAWARBLANDONG;KECA
3932;35;16;18;;MOJOANYAR;KECA
3933;35;17;01;;PERAK;KECA
3934;35;17;02;;GUDO;KECA
3935;35;17;04;;BARENG;KECA
3936;35;17;06;;MOJOAGUNG;KECA
3937;35;17;07;;MOJOWARNO;KECA
3938;35;17;08;;DIWEK;KECA
3939;35;17;10;;PETERONGAN;KECA
3940;35;17;11;;SUMOBITO;KECA
3941;35;17;13;;TEMBELANG;KECA
3942;35;17;14;;PLOSO;KECA
3943;35;17;15;;PLANDAAN;KECA
3944;35;17;16;;KABUH;KECA
3945;35;17;17;;KUDU;KECA
3946;35;17;18;;BANDARKEDUNGMULYO;KECA
3947;35;17;19;;JOGOROTO;KECA
3948;35;17;20;;MEGALUH;KECA
3949;35;17;21;;NGUSIKAN;KECA
3950;35;18;01;;SAWAHAN;KECA
3951;35;18;02;;NGETOS;KECA
3952;35;18;03;;BERBEK;KECA
3953;35;18;04;;LOCERET;KECA
3954;35;18;05;;PACE;KECA
3955;35;18;07;;NGRONGGOT;KECA
3956;35;18;08;;KERTOSONO;KECA
3957;35;18;09;;PATIANROWO;KECA
3958;35;18;10;;BARON;KECA
3959;35;18;11;;TANJUNGANOM;KECA
3960;35;18;12;;SUKOMORO;KECA
3961;35;18;13;;NGANJUK;KECA
3962;35;18;14;;BAGOR;KECA
3963;35;18;15;;WILANGAN;KECA
3964;35;18;18;;NGLUYU;KECA
3965;35;18;20;;JATIKALEN;KECA
3966;35;19;01;;KEBON SARI;KECA
3967;35;19;02;;DOLOPO;KECA
3968;35;19;03;;GEGER;KECA
3969;35;19;04;;DAGANGAN;KECA
3970;35;19;05;;KARE;KECA
3971;35;19;06;;GEMARANG;KECA
3972;35;19;07;;WUNGU;KECA
3973;35;19;08;;MADIUN;KECA
3974;35;19;09;;JIWAN;KECA
3975;35;19;10;;BALEREJO;KECA
3976;35;19;11;;MEJAYAN;KECA
3977;35;19;12;;SARADAN;KECA
3978;35;19;13;;PILANGKENCENG;KECA
3979;35;19;15;;WONOASRI;KECA
3980;35;20;01;;PONCOL;KECA
3981;35;20;02;;PARANG;KECA
3982;35;20;03;;LEMBEYAN;KECA
3983;35;20;04;;TAKERAN;KECA
3984;35;20;05;;KAWEDANAN;KECA
3985;35;20;06;;MAGETAN;KECA
3986;35;20;07;;PLAOSAN;KECA
3987;35;20;08;;PANEKAN;KECA
3988;35;20;10;;BENDO;KECA
3989;35;20;11;;MAOSPATI;KECA
3990;35;20;12;;BARAT;KECA
3991;35;20;14;;KARAS;KECA
3992;35;20;15;;KARTOHARJO;KECA
3993;35;20;16;;NGARIBOYO;KECA
3994;35;21;01;;SINE;KECA
3995;35;21;02;;NGRAMBE;KECA
3996;35;21;03;;JOGOROGO;KECA
3997;35;21;05;;GENENG;KECA
3998;35;21;06;;KWADUNGAN;KECA
3999;35;21;07;;KARANGJATI;KECA
4000;35;21;08;;PADAS;KECA
4001;35;21;09;;NGAWI;KECA
4002;35;21;10;;PARON;KECA
4003;35;21;11;;KEDUNGGALAR;KECA
4004;35;21;12;;WIDODAREN;KECA
4005;35;21;13;;MANTINGAN;KECA
4006;35;21;14;;PANGKUR;KECA
4007;35;21;16;;PITU;KECA
4008;35;21;18;;GERIH;KECA
4009;35;21;19;;KASREMAN;KECA
4010;35;22;01;;NGRAHO;KECA
4011;35;22;02;;TAMBAKREJO;KECA
4012;35;22;03;;NGAMBON;KECA
4013;35;22;05;;BUBULAN;KECA
4014;35;22;06;;DANDER;KECA
4015;35;22;07;;SUGIHWARAS;KECA
4016;35;22;08;;KEDUNGADEM;KECA
4017;35;22;09;;KEPOHBARU;KECA
4018;35;22;10;;BAURENO;KECA
4019;35;22;11;;KANOR;KECA
4020;35;22;12;;SUMBEREJO;KECA
4021;35;22;13;;BALEN;KECA
4022;35;22;14;;KAPAS;KECA
4023;35;22;15;;BOJONEGORO;KECA
4024;35;22;16;;KALITIDU;KECA
4025;35;22;17;;MALO;KECA
4026;35;22;19;;PADANGAN;KECA
4027;35;22;20;;KASIMAN;KECA
4028;35;22;21;;TEMAYANG;KECA
4029;35;22;22;;MARGOMULYO;KECA
4030;35;22;24;;SUKOSEWU;KECA
4031;35;22;25;;KEDEWAN;KECA
4032;35;22;27;;SEKAR;KECA
4033;35;22;28;;GAYAM;KECA
4034;35;23;01;;KENDURUAN;KECA
4035;35;23;02;;JATIROGO;KECA
4036;35;23;03;;BANGILAN;KECA
4037;35;23;04;;BANCAR;KECA
4038;35;23;05;;SENORI;KECA
4039;35;23;06;;TAMBAKBOYO;KECA
4040;35;23;07;;SINGGAHAN;KECA
4041;35;23;08;;KEREK;KECA
4042;35;23;09;;PARENGAN;KECA
4043;35;23;10;;MONTONG;KECA
4044;35;23;11;;SOKO;KECA
4045;35;23;12;;JENU;KECA
4046;35;23;13;;MERAKURAK;KECA
4047;35;23;14;;RENGEL;KECA
4048;35;23;15;;SEMANDING;KECA
4049;35;23;16;;TUBAN;KECA
4050;35;23;17;;PLUMPANG;KECA
4051;35;23;18;;PALANG;KECA
4052;35;23;19;;WIDANG;KECA
4053;35;23;20;;GRABAGAN;KECA
4054;35;24;01;;SUKORAME;KECA
4055;35;24;02;;BLULUK;KECA
4056;35;24;03;;MODO;KECA
4057;35;24;04;;NGIMBANG;KECA
4058;35;24;05;;BABAT;KECA
4059;35;24;06;;KEDUNGPRING;KECA
4060;35;24;07;;BRONDONG;KECA
4061;35;24;08;;LAREN;KECA
4062;35;24;09;;SEKARAN;KECA
4063;35;24;10;;MADURAN;KECA
4064;35;24;11;;SAMBENG;KECA
4065;35;24;12;;SUGIO;KECA
4066;35;24;13;;PUCUK;KECA
4067;35;24;14;;PACIRAN;KECA
4068;35;24;15;;SOLOKURO;KECA
4069;35;24;16;;MANTUP;KECA
4070;35;24;17;;SUKODADI;KECA
4071;35;24;18;;KARANGGENENG;KECA
4072;35;24;19;;KEMBANGBAHU;KECA
4073;35;24;20;;KALITENGAH;KECA
4074;35;24;22;;LAMONGAN;KECA
4075;35;24;23;;TIKUNG;KECA
4076;35;24;24;;KARANGBINANGUN;KECA
4077;35;24;25;;DEKET;KECA
4078;35;24;27;;SARIREJO;KECA
4079;35;25;02;;BALONGPANGGANG;KECA
4080;35;25;03;;PANCENG;KECA
4081;35;25;04;;BENJENG;KECA
4082;35;25;05;;DUDUKSAMPEYAN;KECA
4083;35;25;06;;WRINGINANOM;KECA
4084;35;25;07;;UJUNGPANGKAH;KECA
4085;35;25;08;;KEDAMEAN;KECA
4086;35;25;09;;SIDAYU;KECA
4087;35;25;10;;MANYAR;KECA
4088;35;25;11;;CERME;KECA
4089;35;25;12;;BUNGAH;KECA
4090;35;25;13;;MENGANTI;KECA
4091;35;25;14;;KEBOMAS;KECA
4092;35;25;15;;DRIYOREJO;KECA
4093;35;25;16;;GRESIK;KECA
4094;35;25;17;;SANGKAPURA;KECA
4095;35;26;01;;BANGKALAN;KECA
4096;35;26;02;;SOCAH;KECA
4097;35;26;03;;BURNEH;KECA
4098;35;26;04;;KAMAL;KECA
4099;35;26;05;;AROSBAYA;KECA
4100;35;26;07;;KLAMPIS;KECA
4101;35;26;08;;SEPULU;KECA
4102;35;26;09;;TANJUNG BUMI;KECA
4103;35;26;10;;KOKOP;KECA
4104;35;26;11;;KWANYAR;KECA
4105;35;26;12;;LABANG;KECA
4106;35;26;14;;TRAGAH;KECA
4107;35;26;15;;BLEGA;KECA
4108;35;26;16;;MODUNG;KECA
4109;35;26;17;;KONANG;KECA
4110;35;26;18;;GALIS;KECA
4111;35;27;01;;SRESEH;KECA
4112;35;27;02;;TORJUN;KECA
4113;35;27;04;;CAMPLONG;KECA
4114;35;27;05;;OMBEN;KECA
4115;35;27;06;;KEDUNGDUNG;KECA
4116;35;27;07;;JRENGIK;KECA
4117;35;27;08;;TAMBELANGAN;KECA
4118;35;27;09;;BANYUATES;KECA
4119;35;27;10;;ROBATAL;KECA
4120;35;27;11;;SOKOBANAH;KECA
4121;35;27;13;;PANGARENGAN;KECA
4122;35;27;14;;KARANGPENANG;KECA
4123;35;28;01;;TLANAKAN;KECA
4124;35;28;02;;PADEMAWU;KECA
4125;35;28;04;;PAMEKASAN;KECA
4126;35;28;05;;PROPPO;KECA
4127;35;28;06;;PALENGGAAN;KECA
4128;35;28;07;;PEGANTENAN;KECA
4129;35;28;09;;PAKONG;KECA
4130;35;28;11;;BATUMARMAR;KECA
4131;35;28;12;;KADUR;KECA
4132;35;28;13;;PASEAN;KECA
4133;35;29;01;;KOTA SUMENEP;KECA
4134;35;29;02;;KALIANGET;KECA
4135;35;29;03;;MANDING;KECA
4136;35;29;04;;TALANGO;KECA
4137;35;29;05;;BLUTO;KECA
4138;35;29;06;;SARONGGI;KECA
4139;35;29;07;;LENTENG;KECA
4140;35;29;08;;GILIGINTING;KECA
4141;35;29;09;;GULUK-GULUK;KECA
4142;35;29;10;;GANDING;KECA
4143;35;29;11;;PRAGAAN;KECA
4144;35;29;12;;AMBUNTEN;KECA
4145;35;29;13;;PASONGSONGAN;KECA
4146;35;29;14;;DASUK;KECA
4147;35;29;15;;RUBARU;KECA
4148;35;29;16;;BATANG BATANG;KECA
4149;35;29;17;;BATUPUTIH;KECA
4150;35;29;18;;DUNGKEK;KECA
4151;35;29;19;;GAPURA;KECA
4152;35;29;21;;NONGGUNONG;KECA
4153;35;29;22;;"RA""AS";KECA
4154;35;29;23;;MASALEMBU;KECA
4155;35;29;25;;SAPEKEN;KECA
4156;35;29;26;;BATUAN;KECA
4157;35;29;27;;KANGAYAN;KECA
4158;35;71;01;;MOJOROTO;KECA
4159;35;71;02;;KOTA;KECA
4160;35;71;03;;PESANTREN;KECA
4161;35;72;01;;KEPANJENKIDUL;KECA
4162;35;72;03;;SANANWETAN;KECA
4163;35;73;01;;BLIMBING;KECA
4164;35;73;02;;KLOJEN;KECA
4165;35;73;03;;KEDUNGKANDANG;KECA
4166;35;73;04;;SUKUN;KECA
4167;35;73;05;;LOWOKWARU;KECA
4168;35;74;02;;WONOASIH;KECA
4169;35;74;03;;MAYANGAN;KECA
4170;35;74;04;;KANIGARAN;KECA
4171;35;74;05;;KEDOPOK;KECA
4172;35;75;01;;GADINGREJO;KECA
4173;35;75;03;;BUGUL KIDUL;KECA
4174;35;76;01;;PRAJURITKULON;KECA
4175;35;76;02;;MAGERSARI;KECA
4176;35;77;02;;MANGUHARJO;KECA
4177;35;78;01;;KARANGPILANG;KECA
4178;35;78;02;;WONOCOLO;KECA
4179;35;78;03;;RUNGKUT;KECA
4180;35;78;04;;WONOKROMO;KECA
4181;35;78;08;;GUBENG;KECA
4182;35;78;11;;SIMOKERTO;KECA
4183;35;78;12;;PABEAN CANTIAN;KECA
4184;35;78;13;;BUBUTAN;KECA
4185;35;78;14;;TANDES;KECA
4186;35;78;15;;KREMBANGAN;KECA
4187;35;78;16;;SEMAMPIR;KECA
4188;35;78;17;;KENJERAN;KECA
4189;35;78;18;;LAKARSANTRI;KECA
4190;35;78;19;;BENOWO;KECA
4191;35;78;20;;WIYUNG;KECA
4192;35;78;21;;DUKUH PAKIS;KECA
4193;35;78;22;;GAYUNGAN;KECA
4194;35;78;23;;JAMBANGAN;KECA
4195;35;78;24;;TENGGILIS MEJOYO;KECA
4196;35;78;25;;GUNUNG ANYAR;KECA
4197;35;78;26;;MULYOREJO;KECA
4198;35;78;27;;SUKOMANUNGGAL;KECA
4199;35;78;28;;ASEM ROWO;KECA
4200;35;78;29;;BULAK;KECA
4201;35;78;30;;PAKAL;KECA
4202;35;78;31;;SAMBIKEREP;KECA
4203;35;79;01;;BATU;KECA
4204;35;79;02;;BUMIAJI;KECA
4205;35;79;03;;JUNREJO;KECA
4206;36;01;01;;SUMUR;KECA
4207;36;01;03;;CIBALIUNG;KECA
4208;36;01;04;;CIKEUSIK;KECA
4209;36;01;05;;CIGEULIS;KECA
4210;36;01;06;;PANIMBANG;KECA
4211;36;01;07;;ANGSANA;KECA
4212;36;01;08;;MUNJUL;KECA
4213;36;01;11;;PICUNG;KECA
4214;36;01;12;;LABUAN;KECA
4215;36;01;13;;MENES;KECA
4216;36;01;14;;SAKETI;KECA
4217;36;01;15;;CIPEUCANG;KECA
4218;36;01;16;;JIPUT;KECA
4219;36;01;17;;MANDALAWANGI;KECA
4220;36;01;18;;CIMANUK;KECA
4221;36;01;19;;KADUHEJO;KECA
4222;36;01;21;;PANDEGLANG;KECA
4223;36;01;22;;CADASARI;KECA
4224;36;01;23;;CISATA;KECA
4225;36;01;24;;PATIA;KECA
4226;36;01;25;;KARANG TANJUNG;KECA
4227;36;01;26;;CIKEDAL;KECA
4228;36;01;28;;CARITA;KECA
4229;36;01;30;;MEKARJAYA;KECA
4230;36;01;31;;SINDANGRESMI;KECA
4231;36;01;33;;KORONCONG;KECA
4232;36;01;34;;MAJASARI;KECA
4233;36;01;35;;SOBANG;KECA
4234;36;02;01;;MALINGPING;KECA
4235;36;02;02;;PANGGARANGAN;KECA
4236;36;02;03;;BAYAH;KECA
4237;36;02;05;;MUNCANG;KECA
4238;36;02;06;;LEUWIDAMAR;KECA
4239;36;02;07;;BOJONGMANIK;KECA
4240;36;02;08;;GUNUNGKENCANA;KECA
4241;36;02;10;;CILELES;KECA
4242;36;02;11;;CIMARGA;KECA
4243;36;02;12;;SAJIRA;KECA
4244;36;02;14;;RANGKASBITUNG;KECA
4245;36;02;15;;WARUNGGUNUNG;KECA
4246;36;02;16;;CIJAKU;KECA
4247;36;02;17;;CIKULUR;KECA
4248;36;02;20;;CILOGRANG;KECA
4249;36;02;21;;WANASALAM;KECA
4250;36;02;23;;CURUG BITUNG;KECA
4251;36;02;24;;KALANGANYAR;KECA
4252;36;02;25;;LEBAKGEDONG;KECA
4253;36;02;26;;CIHARA;KECA
4254;36;02;27;;CIRINTEN;KECA
4255;36;02;28;;CIGEMLONG;KECA
4256;36;03;01;;BALARAJA;KECA
4257;36;03;02;;JAYANTI;KECA
4258;36;03;03;;TIGARAKSA;KECA
4259;36;03;04;;JAMBE;KECA
4260;36;03;05;;CISOKA;KECA
4261;36;03;06;;KRESEK;KECA
4262;36;03;07;;KRONJO;KECA
4263;36;03;08;;MAUK;KECA
4264;36;03;10;;SUKADIRI;KECA
4265;36;03;11;;RAJEG;KECA
4266;36;03;12;;PASAR KEMIS;KECA
4267;36;03;13;;TELUKNAGA;KECA
4268;36;03;14;;KOSAMBI;KECA
4269;36;03;15;;PAKUHAJI;KECA
4270;36;03;16;;SEPATAN;KECA
4271;36;03;17;;CURUG;KECA
4272;36;03;18;;CIKUPA;KECA
4273;36;03;19;;PANONGAN;KECA
4274;36;03;20;;LEGOK;KECA
4275;36;03;22;;PAGEDANGAN;KECA
4276;36;03;23;;CISAUK;KECA
4277;36;03;27;;SUKAMULYA;KECA
4278;36;03;28;;KELAPA DUA;KECA
4279;36;03;29;;SINDANG JAYA;KECA
4280;36;03;30;;SEPATAN TIMUR;KECA
4281;36;03;31;;SOLEAR;KECA
4282;36;03;32;;GUNUNG KALER;KECA
4283;36;03;33;;MEKAR BARU;KECA
4284;36;04;05;;KRAMATWATU;KECA
4285;36;04;06;;WARINGINKURUNG;KECA
4286;36;04;07;;BOJONEGARA;KECA
4287;36;04;08;;PULO AMPEL;KECA
4288;36;04;09;;CIRUAS;KECA
4289;36;04;11;;KRAGILAN;KECA
4290;36;04;12;;PONTANG;KECA
4291;36;04;13;;TIRTAYASA;KECA
4292;36;04;14;;TANARA;KECA
4293;36;04;15;;CIKANDE;KECA
4294;36;04;16;;KIBIN;KECA
4295;36;04;17;;CARENANG;KECA
4296;36;04;18;;BINUANG;KECA
4297;36;04;19;;PETIR;KECA
4298;36;04;20;;TUNJUNG TEJA;KECA
4299;36;04;23;;CIKEUSAL;KECA
4300;36;04;24;;PAMARAYAN;KECA
4301;36;04;25;;KOPO;KECA
4302;36;04;26;;JAWILAN;KECA
4303;36;04;29;;PADARINCANG;KECA
4304;36;04;30;;ANYAR;KECA
4305;36;04;31;;CINANGKA;KECA
4306;36;04;32;;MANCAK;KECA
4307;36;04;33;;GUNUNG SARI;KECA
4308;36;04;35;;LEBAK WANGI;KECA
4309;36;71;01;;TANGERANG;KECA
4310;36;71;02;;JATIUWUNG;KECA
4311;36;71;03;;BATUCEPER;KECA
4312;36;71;04;;BENDA;KECA
4313;36;71;05;;CIPONDOH;KECA
4314;36;71;07;;KARAWACI;KECA
4315;36;71;08;;PERIUK;KECA
4316;36;71;09;;CIBODAS;KECA
4317;36;71;10;;NEGLASARI;KECA
4318;36;71;11;;PINANG;KECA
4319;36;71;12;;KARANG TENGAH;KECA
4320;36;72;02;;CILEGON;KECA
4321;36;72;03;;PULOMERAK;KECA
4322;36;72;04;;CIWANDAN;KECA
4323;36;72;06;;GEROGOL;KECA
4324;36;72;08;;CITANGKIL;KECA
4325;36;73;01;;SERANG;KECA
4326;36;73;02;;KASEMEN;KECA
4327;36;73;03;;WALANTAKA;KECA
4328;36;73;05;;CIPOCOK JAYA;KECA
4329;36;73;06;;TAKTAKAN;KECA
4330;36;74;01;;SERPONG;KECA
4331;36;74;02;;SERPONG UTARA;KECA
4332;36;74;03;;PONDOK AREN;KECA
4333;36;74;04;;CIPUTAT;KECA
4334;36;74;05;;CIPUTAT TIMUR;KECA
4335;36;74;06;;PAMULANG;KECA
4336;51;01;01;;NEGARA;KECA
4337;51;01;02;;MENDOYO;KECA
4338;51;01;03;;PEKUTATAN;KECA
4339;51;01;04;;MELAYA;KECA
4340;51;01;05;;JEMBRANA;KECA
4341;51;02;01;;SELEMADEG;KECA
4342;51;02;02;;SALAMADEG  TIMUR;KECA
4343;51;02;03;;SALEMADEG BARAT;KECA
4344;51;02;04;;KERAMBITAN;KECA
4345;51;02;05;;TABANAN;KECA
4346;51;02;06;;KEDIRI;KECA
4347;51;02;07;;MARGA;KECA
4348;51;02;08;;PENEBEL;KECA
4349;51;02;09;;BATURITI;KECA
4350;51;02;10;;PUPUAN;KECA
4351;51;03;01;;KUTA;KECA
4352;51;03;02;;MENGWI;KECA
4353;51;03;03;;ABIANSEMAL;KECA
4354;51;03;04;;PETANG;KECA
4355;51;03;05;;KUTA SELATAN;KECA
4356;51;03;06;;KUTA UTARA;KECA
4357;51;04;01;;SUKAWATI;KECA
4358;51;04;02;;BLAHBATUH;KECA
4359;51;04;03;;GIANYAR;KECA
4360;51;04;04;;TAMPAKSIRING;KECA
4361;51;04;05;;UBUD;KECA
4362;51;04;06;;TEGALLALANG;KECA
4363;51;04;07;;PAYANGAN;KECA
4364;51;05;01;;NUSA PENIDA;KECA
4365;51;05;02;;BANJARANGKAN;KECA
4366;51;05;03;;KLUNGKUNG;KECA
4367;51;05;04;;DAWAN;KECA
4368;51;06;01;;SUSUT;KECA
4369;51;06;02;;BANGLI;KECA
4370;51;06;03;;TEMBUKU;KECA
4371;51;06;04;;KINTAMANI;KECA
4372;51;07;01;;RENDANG;KECA
4373;51;07;02;;SIDEMEN;KECA
4374;51;07;03;;MANGGIS;KECA
4375;51;07;04;;KARANGASEM;KECA
4376;51;07;05;;ABANG;KECA
4377;51;07;06;;BEBANDEM;KECA
4378;51;07;07;;SELAT;KECA
4379;51;08;01;;GEROKGAK;KECA
4380;51;08;02;;SERIRIT;KECA
4381;51;08;03;;BUSUNG BIU;KECA
4382;51;08;05;;SUKASADA;KECA
4383;51;08;06;;BULELENG;KECA
4384;51;08;07;;SAWAN;KECA
4385;51;08;08;;KUBUTAMBAHAN;KECA
4386;51;08;09;;TEJAKULA;KECA
4387;51;71;01;;DENPASAR SELATAN;KECA
4388;51;71;02;;DENPASAR TIMUR;KECA
4389;51;71;03;;DENPASAR BARAT;KECA
4390;51;71;04;;DENPASAR UTARA;KECA
4391;52;01;01;;GERUNG;KECA
4392;52;01;03;;NARMADA;KECA
4393;52;01;07;;SEKOTONG;KECA
4394;52;01;08;;LABUAPI;KECA
4395;52;01;09;;GUNUNGSARI;KECA
4396;52;01;12;;LINGSAR;KECA
4397;52;01;13;;LEMBAR;KECA
4398;52;01;14;;BATU LAYAR;KECA
4399;52;02;01;;PRAYA;KECA
4400;52;02;02;;JONGGAT;KECA
4401;52;02;03;;BATUKLIANG;KECA
4402;52;02;04;;PUJUT;KECA
4403;52;02;05;;PRAYA BARAT;KECA
4404;52;02;06;;PRAYA TIMUR;KECA
4405;52;02;07;;JANAPRIA;KECA
4406;52;02;08;;PRINGGARATA;KECA
4407;52;02;09;;KOPANG;KECA
4408;52;02;10;;PRAYA TENGAH;KECA
4409;52;02;11;;PRAYA BARAT DAYA;KECA
4410;52;02;12;;BATUKLIANG UTARA;KECA
4411;52;03;01;;KERUAK;KECA
4412;52;03;02;;SAKRA;KECA
4413;52;03;03;;TERARA;KECA
4414;52;03;04;;SIKUR;KECA
4415;52;03;05;;MASBAGIK;KECA
4416;52;03;06;;SUKAMULIA;KECA
4417;52;03;07;;SELONG;KECA
4418;52;03;08;;PRINGGABAYA;KECA
4419;52;03;09;;AIKMEL;KECA
4420;52;03;10;;SAMBELIA;KECA
4421;52;03;11;;MONTONG GADING;KECA
4422;52;03;12;;PRINGGASELA;KECA
4423;52;03;13;;SURALAGA;KECA
4424;52;03;14;;WANASABA;KECA
4425;52;03;15;;SEMBALUN;KECA
4426;52;03;16;;SUWELA;KECA
4427;52;03;18;;SAKRA TIMUR;KECA
4428;52;03;19;;SAKRA BARAT;KECA
4429;52;03;20;;JEROWARU;KECA
4430;52;04;02;;LUNYUK;KECA
4431;52;04;05;;ALAS;KECA
4432;52;04;06;;UTAN;KECA
4433;52;04;07;;BATU LANTEH;KECA
4434;52;04;08;;SUMBAWA;KECA
4435;52;04;09;;MOYO HILIR;KECA
4436;52;04;10;;MOYO HULU;KECA
4437;52;04;11;;ROPANG;KECA
4438;52;04;12;;LAPE;KECA
4439;52;04;13;;PLAMPANG;KECA
4440;52;04;14;;EMPANG;KECA
4441;52;04;17;;ALAS BARAT;KECA
4442;52;04;18;;LABUHAN BADAS;KECA
4443;52;04;19;;LABANGKA;KECA
4444;52;04;20;;BUER;KECA
4445;52;04;21;;RHEE;KECA
4446;52;04;22;;UNTER IWES;KECA
4447;52;04;23;;MOYO UTARA;KECA
4448;52;04;24;;MARONGE;KECA
4449;52;04;25;;TARANO;KECA
4450;52;04;26;;LOPOK;KECA
4451;52;04;27;;LENANGGUAR;KECA
4452;52;04;28;;ORONG TELU;KECA
4453;52;04;29;;LANTUNG;KECA
4454;52;05;01;;DOMPU;KECA
4455;52;05;02;;KEMPO;KECA
4456;52;05;03;;HU'U;KECA
4457;52;05;04;;KILO;KECA
4458;52;05;05;;WOJA;KECA
4459;52;05;06;;PEKAT;KECA
4460;52;05;07;;MANGGALEWA;KECA
4461;52;05;08;;PAJO;KECA
4462;52;06;01;;MONTA;KECA
4463;52;06;02;;BOLO;KECA
4464;52;06;03;;WOHA;KECA
4465;52;06;04;;BELO;KECA
4466;52;06;05;;WAWO;KECA
4467;52;06;06;;SAPE;KECA
4468;52;06;07;;WERA;KECA
4469;52;06;08;;DONGGO;KECA
4470;52;06;09;;SANGGAR;KECA
4471;52;06;10;;AMBALAWI;KECA
4472;52;06;11;;LANGGUDU;KECA
4473;52;06;12;;LAMBU;KECA
4474;52;06;13;;MADAPANGGA;KECA
4475;52;06;15;;SOROMANDI;KECA
4476;52;06;16;;PARADO;KECA
4477;52;06;17;;LAMBITU;KECA
4478;52;06;18;;PALIBELO;KECA
4479;52;07;01;;JEREWEH;KECA
4480;52;07;02;;TALIWANG;KECA
4481;52;07;03;;SETELUK;KECA
4482;52;07;04;;SEKONGKANG;KECA
4483;52;07;05;;BRANG REA;KECA
4484;52;07;06;;POTO TANO;KECA
4485;52;07;07;;BRANG ENE;KECA
4486;52;07;08;;MALUK;KECA
4487;52;08;02;;GANGGA;KECA
4488;52;08;03;;KAYANGAN;KECA
4489;52;08;05;;PEMENANG;KECA
4490;52;71;01;;AMPENAN;KECA
